iter,theta,mu,d_inf,gap,factorizations
215,-6.112479127065110e-05,1.092341186521925e-01,1.002632743424624e+00,-1.958870553085745e-03,1
216,-6.069610147585081e-05,1.092405962615445e-01,1.002622254500437e+00,-1.945071061129511e-03,1
217,-6.027795514513151e-05,1.092470282494886e-01,1.002611772448011e+00,-1.931611152016899e-03,1
218,-5.987006542701753e-05,1.092534157394684e-01,1.002601296626072e+00,-1.918481587502185e-03,1
219,-5.947215326209179e-05,1.092597598243569e-01,1.002590826418882e+00,-1.905673380324657e-03,1
220,-5.908394716566386e-05,1.092660615672872e-01,1.002580361236342e+00,-1.893177787184896e-03,1
221,-5.870518301899795e-05,1.092723220024598e-01,1.002569900514068e+00,-1.880986301962650e-03,1
222,-5.833560386548000e-05,1.092785421359276e-01,1.002559443713465e+00,-1.869090649282867e-03,1
223,-5.797495971214781e-05,1.092847229463588e-01,1.002548990321757e+00,-1.857482777985808e-03,1
224,-5.762300733678161e-05,1.092908653857799e-01,1.002538539852001e+00,-1.846154854987958e-03,1
225,-5.727951009938801e-05,1.092969703802966e-01,1.002528091843089e+00,-1.835099259150041e-03,1
226,-5.694423776253191e-05,1.093030388307954e-01,1.002517645859721e+00,-1.824308575596234e-03,1
227,-5.661696631186526e-05,1.093090716136263e-01,1.002507201492345e+00,-1.813775589837974e-03,1
228,-5.629747778394322e-05,1.093150695812656e-01,1.002496758357102e+00,-1.803493282249491e-03,1
229,-5.598556009910053e-05,1.093210335629614e-01,1.002486316095737e+00,-1.793454822720975e-03,1
230,-5.568100689925168e-05,1.093269643653600e-01,1.002475874375476e+00,-1.783653565382792e-03,1
231,-5.538361738794859e-05,1.093328627731161e-01,1.002465432888899e+00,-1.774083043500241e-03,1
232,-5.509319617702860e-05,1.093387295494855e-01,1.002454991353806e+00,-1.764736964499747e-03,1
233,-5.480955313750462e-05,1.093445654369013e-01,1.002444549513033e+00,-1.755609205201125e-03,1
234,-5.453250325307631e-05,1.093503711575349e-01,1.002434107134268e+00,-1.746693807064048e-03,1
235,-5.426186647803476e-05,1.093561474138404e-01,1.002423664009853e+00,-1.737984971640572e-03,1
236,-5.399746760192436e-05,1.093618948890845e-01,1.002413219956561e+00,-1.729477056176876e-03,1
237,-5.373913611332589e-05,1.093676142478620e-01,1.002402774815332e+00,-1.721164569307376e-03,1
238,-5.348670607044209e-05,1.093733061365964e-01,1.002392328451055e+00,-1.713042166809231e-03,1
239,-5.324001597471336e-05,1.093789711840273e-01,1.002381880752265e+00,-1.705104647530931e-03,1
240,-5.299890864732718e-05,1.093846100016837e-01,1.002371431630855e+00,-1.697346949455891e-03,1
241,-5.276323111134824e-05,1.093902231843441e-01,1.002360981021791e+00,-1.689764145922368e-03,1
242,-5.253283447339414e-05,1.093958113104852e-01,1.002350528882760e+00,-1.682351441768759e-03,1
243,-5.230757381217418e-05,1.094013749427161e-01,1.002340075193862e+00,-1.675104169724051e-03,1
244,-5.208730806692209e-05,1.094069146282027e-01,1.002329619957249e+00,-1.668017786883524e-03,1
245,-5.187189993188890e-05,1.094124308990782e-01,1.002319163196761e+00,-1.661087871294598e-03,1
